"state","points","price"
"california",88,36
"california",88,18
"washington",88,14
"washington",88,14
"california",88,24
"california",88,44
"new york",88,27
"california",89,40
"oregon",89,32
"california",89,50
"california",89,45
"oregon",89,35
"california",89,14
"california",89,13
"california",89,42
"california",89,NA
"california",89,40
"california",89,10
"oregon",89,14
"california",91,38
"oregon",91,24
"oregon",91,42
"california",91,22
"california",91,65
"oregon",91,18
"california",91,33
"california",91,46
"california",91,42
"california",91,42
"california",91,32
"california",91,25
"california",91,125
"california",91,125
"new york",91,35
"california",91,35
"new york",85,22
"new york",85,20
"washington",85,25
"idaho",85,16
"new york",85,17
"california",85,75
"washington",85,18
"new york",85,30
"washington",85,20
"california",85,14
"washington",85,18
"california",85,25
"washington",85,30
"california",87,20
"california",87,55
"california",87,40
"california",87,25
"california",87,25
"california",89,42
"oregon",89,29
"california",89,13
"oregon",89,20
"california",89,28
"oregon",89,52
"california",89,65
"california",89,30
"california",88,80
"california",88,60
"california",89,26
"oregon",89,30
"california",89,35
"california",89,35
"oregon",89,70
"oregon",89,50
"california",88,16
"california",88,28
"california",93,34
"california",93,60
"california",93,40
"california",93,55
"california",93,35
"california",93,60
"california",93,60
"california",93,50
"california",93,32
"california",93,40
"california",93,55
"california",93,50
"california",90,25
"california",90,80
"california",90,25
"california",90,55
"california",90,32
"california",90,35
"california",90,42
"california",90,74
"california",90,25
"new york",90,14
"california",87,10
"california",87,22
"california",87,40
"oregon",87,26
"oregon",87,17
"california",87,25
"california",87,40
"california",87,25
"oregon",87,48
"california",87,23
"california",87,24
"arizona",86,45
"arizona",86,54
"oregon",86,21
"virginia",86,28
"california",86,24
"california",86,25
"north carolina",86,23
"america",86,28
"arizona",86,45
"oregon",86,19
"oregon",86,23
"california",91,50
"california",91,25
"california",91,72
"washington",91,40
"california",91,25
"california",91,30
"california",91,44
"oregon",91,50
"california",91,80
"oregon",91,75
"california",91,90
"california",91,25
"california",91,24
"california",91,22
"california",91,21
"california",88,18
"washington",88,25
"california",88,16
"washington",88,20
"washington",88,20
"washington",88,20
"california",88,28
"new york",88,14
"california",88,16
"washington",88,50
"california",88,50
"washington",88,30
"new york",88,32
"california",88,28
"california",88,20
"california",88,13
"california",88,12
"oregon",88,16
"oregon",88,48
"california",88,32
"california",88,50
"oregon",88,20
"california",88,60
"california",88,55
"california",88,28
"california",88,45
"oregon",88,18
"california",85,13
"california",85,18
"washington",85,10
"california",85,20
"california",85,19
"california",85,24
"california",85,25
"washington",85,30
"california",84,20
"idaho",84,16
"washington",84,10
"washington",84,9
"washington",84,10
"washington",84,24
"washington",84,8
"california",84,25
"california",84,30
"california",88,70
"california",88,40
"california",88,38
"california",88,59
"california",88,70
"california",88,60
"california",88,59
"oregon",88,30
"california",88,18
"california",88,19
"oregon",88,42
"california",88,10
"california",88,46
"oregon",88,35
"california",88,66
"california",93,46
"california",93,50
"california",93,42
"oregon",93,55
"california",93,75
"oregon",93,35
"california",93,46
"california",93,35
"california",93,85
"california",93,44
"oregon",93,50
"california",93,125
"california",93,46
"california",93,60
"california",93,40
"california",93,70
"california",93,38
"oregon",86,19
"oregon",86,23
"oregon",86,42
"oregon",86,35
"arizona",86,26
"virginia",86,20
"california",86,20
"california",86,17
"north carolina",86,29
"california",86,59
"california",86,54
"virginia",86,25
"oregon",88,30
"california",88,40
"oregon",88,40
"oregon",88,18
"california",88,40
"california",88,44
"washington",90,47
"california",90,45
"washington",90,30
"washington",90,35
"california",90,34
"california",90,24
"california",90,50
"california",90,35
"california",90,24
"california",90,30
"california",90,22
"california",88,18
"washington",88,25
"california",88,16
"washington",88,20
"new york",88,32
"california",88,25
"washington",88,53
"california",88,25
"california",88,22
"california",88,26
"washington",88,18
"california",88,30
"washington",88,14
"washington",88,27
"idaho",88,29
"california",91,21
"california",90,38
"california",90,35
"california",90,42
"california",90,19
"california",90,24
"california",90,56
"california",90,20
"california",90,49
"california",90,10
"california",90,37
"washington",90,55
"oregon",90,50
"oregon",87,18
"california",87,23
"california",87,15
"california",87,28
"california",87,38
"california",87,17
"california",87,12
"california",87,22
"california",87,48
"california",87,28
"oregon",88,23
"oregon",88,45
"oregon",88,14
"california",88,25
"california",88,18
"california",88,49
"oregon",88,38
"oregon",88,45
"california",84,32
"washington",84,25
"washington",84,11
"washington",84,21
"new york",84,20
"california",84,26
"new york",84,17
"washington",84,10
"washington",84,14
"idaho",84,15
"california",84,8
"california",84,30
"washington",84,10
"washington",84,13
"california",84,13
"washington",84,14
"california",90,24
"california",90,56
"california",90,20
"california",90,49
"california",90,10
"california",90,37
"washington",90,55
"oregon",90,50
"new york",90,23
"california",90,40
"california",90,26
"oregon",90,16
"california",90,65
"washington",88,18
"california",88,30
"washington",88,14
"washington",88,27
"idaho",88,18
"california",88,25
"washington",88,12
"california",88,28
"washington",88,15
"california",88,NA
"idaho",88,29
"washington",88,39
"california",88,25
"california",93,48
"california",93,45
"california",93,40
"california",93,82
"california",93,65
"california",93,35
"oregon",93,35
"oregon",93,63
"california",93,42
"california",93,100
"california",93,40
"california",88,30
"california",88,15
"oregon",88,17
"oregon",88,24
"california",88,60
"california",88,18
"oregon",88,15
"oregon",88,36
"california",88,10
"california",88,33
"california",88,15
"california",88,24
"california",88,24
"california",88,45
"oregon",88,45
"california",88,58
"california",88,50
"california",88,30
"california",88,25
"california",88,25
"california",88,24
"oregon",88,48
"california",88,22
"california",88,18
"oregon",88,26
"california",88,23
"california",88,18
"oregon",88,30
"california",88,19
"california",88,30
"california",88,23
"california",88,20
"oregon",86,25
"california",86,46
"california",86,15
"california",86,18
"california",86,77
"oregon",86,30
"colorado",86,30
"california",86,60
"oregon",86,28
"virginia",86,30
"california",86,34
"california",90,35
"california",90,28
"california",90,52
"california",90,75
"california",90,28
"washington",90,19
"california",90,50
"california",90,35
"california",90,40
"california",90,18
"california",89,28
"california",89,22
"california",87,18
"california",87,13
"california",87,22
"california",87,45
"oregon",87,33
"oregon",87,26
"california",87,25
"california",87,20
"oregon",87,32
"california",84,32
"washington",84,13
"california",84,11
"idaho",84,25
"new york",84,16
"california",84,40
"washington",84,28
"washington",83,10
"california",83,10
"washington",83,30
"california",83,NA
"washington",83,65
"idaho",83,22
"california",90,35
"oregon",90,35
"california",90,15
"california",90,95
"california",90,40
"california",90,25
"california",90,38
"california",90,35
"california",90,55
"new york",90,22
"new york",90,20
"california",90,50
"california",90,20
"california",88,33
"california",88,15
"california",88,45
"california",88,22
"california",88,60
"california",88,18
"california",88,90
"california",88,54
"oregon",88,15
"oregon",88,25
"california",88,60
"california",88,38
"california",93,35
"oregon",93,35
"california",93,35
"oregon",93,34
"oregon",93,63
"california",93,60
"california",93,28
"oregon",93,85
"california",93,38
"california",88,33
"california",88,40
"washington",88,30
"washington",88,39
"idaho",88,35
"california",88,19
"california",88,24
"california",88,45
"washington",88,26
"idaho",88,30
"washington",88,60
"new york",88,26
"california",88,35
"idaho",88,28
"oregon",88,27
"california",88,40
"california",88,20
"california",88,20
"california",88,38
"california",88,34
"california",88,29
"california",88,45
"oregon",88,12
"california",88,30
"oregon",88,18
"oregon",88,27
"california",88,28
"california",88,50
"california",88,44
"california",86,8
"california",86,30
"america",86,18
"virginia",86,38
"oregon",86,45
"california",86,24
"california",86,45
"oregon",86,15
"oregon",86,15
"colorado",85,25
"california",85,55
"california",85,16
"colorado",85,20
"virginia",85,25
"oregon",85,20
"oregon",85,15
"california",89,16
"washington",89,24
"california",89,29
"washington",89,38
"california",89,14
"california",89,15
"california",87,18
"california",87,15
"oregon",87,16
"california",87,40
"california",86,18
"california",86,48
"oregon",86,40
"california",86,48
"california",86,13
"california",83,75
"washington",83,21
"california",83,10
"new york",83,18
"california",83,25
"california",83,13
"california",83,16
"california",83,20
"idaho",82,16
"california",82,25
"washington",82,18
"washington",82,11
"washington",82,55
"california",82,15
"idaho",82,22
"idaho",82,22
"washington",82,19
"california",90,42
"california",90,35
"california",90,75
"california",90,56
"california",90,60
"california",90,20
"california",90,45
"california",90,42
"california",90,38
"california",90,40
"california",90,28
"california",90,18
"washington",90,20
"oregon",90,24
"california",90,35
"california",88,48
"oregon",88,15
"california",88,15
"oregon",88,21
"california",88,18
"california",88,49
"california",93,28
"california",93,38
"california",93,64
"oregon",93,50
"california",93,30
"california",92,34
"california",92,27
"california",92,95
"california",92,55
"california",92,42
"california",92,40
"california",92,70
"california",92,34
"oregon",92,45
"california",92,35
"california",88,40
"california",88,10
"california",88,18
"california",88,36
"california",88,18
"california",88,65
"california",88,30
"california",88,36
"california",88,30
"washington",88,19
"california",88,19
"california",88,29
"california",88,35
"california",88,40
"california",88,28
"california",88,23
"california",88,25
"california",88,18
"california",88,40
"california",88,29
"california",88,40
"california",88,40
"california",88,22
"california",88,17
"california",88,18
"california",88,20
"california",85,37
"virginia",85,14
"arizona",85,35
"virginia",85,25
"california",85,48
"oregon",85,24
"california",85,22
"california",85,26
"arizona",85,32
"california",85,22
"oregon",88,45
"california",88,18
"california",88,55
"california",88,16
"oregon",88,20
"california",88,36
"california",88,30
"washington",88,19
"california",88,19
"california",88,25
"washington",88,32
"washington",88,30
"california",88,24
